,Sentiment,tokenized
886,2,"['وجہ', 'کیا', 'تھی']"
887,0,"['ڈسکے', 'جاؤ', 'ناچے', 'جاؤ']"
888,1,"['اب', 'تو', 'بس', 'اس', 'آواز', 'کو', 'سننے', 'کے', 'لئے', 'کان', 'ترس', 'رہے', 'ہیں', 'اوووئے', 'قادری', 'ذلیل', 'کرا', 'گئے', 'نا']"
889,1,"['استعفی', 'دوتحریک', 'اب', 'استعفی', 'لواورچندہ', 'دوتحریک', 'میں', 'بدل', 'گئیمریم', 'نواز', 'کاٹویٹ']"
890,0,"['چلو', 'کوئ', 'نہیں', 'پٹوارہوں', 'سے', 'خود', 'تو', 'کچھ', 'ہوتا', 'نہیں', 'ہماری', 'وجہ', 'سے', 'تھوڑی', 'دیر', 'خوش', 'ہونے', 'دو']"
891,1,"['زندگیقدم', 'گھسیٹ', 'گھسیٹ', 'کے', 'چل', 'رہی', 'تھی', 'اور', 'دن', 'لمبے', 'ہوتے', 'جارہے', 'تھے', 'ایک', 'دن', 'ایک', 'سال', 'کے', 'برابر', 'ایک', 'گھنٹاایک', 'دن', 'جتنا']"
892,0,"['اجیاکلکم', 'واوا', 'اے', 'اودر', 'تیان', 'مارن', 'لگا', 'واں']"
893,0,"['میں', 'آپکی', 'بات', 'سے', 'اتفاق', 'کرتا', 'ہوں', 'لیکن', 'میں', 'سب', 'کی', 'رائے', 'لینا', 'اور', 'سننا', 'پسند', 'کرتا', 'ہوں', 'ایک', 'عادی', 'بھائی', 'ہیں', 'کبھی', 'کام', 'کی', 'بات', 'نئ', 'کی', 'پ', 'سنتا']"
894,1,"['واہ', 'او', 'غریبوں', 'واہ', 'او', 'مصیبتوں']"
895,0,"['مجیب', 'الرحمن', 'شامی', 'کا', 'پروفیسر', 'غلام', 'اعظم', 'کے', 'لئے', 'نذرانہ']"
896,0,"['قرب', 'کے', 'نہ', 'وفا', 'کے', 'ہوتے', 'ہیں', 'سارے', 'جھگڑے', 'انا', 'کے', 'ہوتے', 'ہیں', 'بات', 'ہوتی', 'ہے', 'صرف', 'نیت', 'کی', 'وقت', 'سارے', 'دعا', 'کے', 'ہوتے', 'ہیں', 'بھول']"
897,0,"['آئی', 'ڈی', 'پیز', 'کیلئے', 'کھیلا', 'جانیوالا', 'امدادی', 'میچ', 'آفریدی', 'الیون', 'نے', 'جیت', 'لیا']"
898,1,"['آپ', 'کو', 'ہماری', 'بدعا', 'ہے', 'آپ', 'دنیا', 'اور', 'آخرت', 'میں', 'ذلیل', 'و', 'رسوا', 'ہونگے']"
899,1,"['مرسو', 'مرسو', 'بھوکے', 'مرسو', 'مرو', 'مرو', 'بھوکے', 'مرو']"
900,0,"['نہ', 'ہی', 'پوچھیں', 'تو', 'اچھا', 'ہے']"
901,0,"['ٹین', 'ایجر', 'تو', 'بچے', 'ھوتے']"
902,1,"['ساتھ', 'مل', 'کے', 'ہنسے', 'گا', 'مگر', 'جب', 'آپ', 'رونا', 'چاہو', 'گے', 'تو', 'آپ', 'کو', 'دلاسہ', 'دینے', 'والے', 'تو', 'مل', 'جائں', 'گے', 'مگر', 'آپ', 'کے', 'ساتھ', 'رونے', 'والا', 'کوئی']"
903,0,"['اسلام', 'آباد', 'طاہر', 'القادری', 'کا', 'دھرنا', 'چھوڑنے', 'اور', 'سیاست', 'کرنے', 'کو', 'خوش', 'آمدید', 'کہتے', 'ہیں', 'رحمان', 'ملک']"
904,2,"['ایک', 'راے', 'بلاول', 'بھٹو', 'زرداری', '=', 'بھٹو', 'کاٹا', 'جاے', 'مریم', 'نواز', 'شریفمریم', 'صفدر', 'کیوں', 'نہیں', 'لکھتیں']"
905,1,"['چندے', 'سے', 'انقلاب', 'اور', 'تھک', 'میں', 'پکوڑے', 'تلنا']"
906,1,"['اور', 'اضافی', 'لوڈ', 'شیڈنگ', 'پر', 'کس', 'کو', 'ذمہ', 'دار', 'ٹھیرایا', 'جائے']"
907,1,"['سیاسی', 'جماعتیں', 'تو', 'چندے', 'پر', 'ہی', 'چلتی', 'ہیں', 'البتہ', 'فیملی', 'لمیٹیڈ', 'کمپنی', 'کے', 'غلام', 'اس', 'احساس', 'و', 'شعور', 'سے', 'عاری', 'ہیں', 'غلام', 'جو', 'ٹھہرے']"
908,1,"['آج', 'ملک', 'بھر', 'میں', 'یوم', 'عدل', 'بسلسلہ', 'یوم', 'شہادت', 'سیدنا', 'فاروق', 'اعظم', 'رض', 'مذہبی', 'عقیدت', 'سے', 'منایا', 'جائے', 'گا']"
909,1,"['طاہر', 'القادری', 'کے', 'نام', 'کیسی', 'انوکھی', 'داستان', 'سب', 'کو', 'سنا', 'گیاایک', 'شخص', 'سارے', 'ملک', 'کو', 'ماموں', 'بن', 'بنا', 'گیا']"
910,1,"['جو', 'بے', 'حس', 'حکومتیں', 'ہوتی', 'ہیں', 'ان', 'کی', 'پشت', 'پر', 'باہر', 'سے', 'ہاتھ', 'ہوتا', 'ہے', 'جیسے', 'ہماری', 'معیشت', 'کو', 'آئی', 'ایم', 'ایف', 'نے', 'سنبھال', 'رکھا', 'ہے', 'جنرل', 'حمید', 'گل']"
911,1,"['کراچیلیاقت', 'آباد', 'ٹمبرمارکیٹ', 'میں', 'آتشزدگیکئی', 'دکانیں', 'جل', 'گئیں']"
912,1,"['شدید', 'کھانسی', 'ہے', 'بھائی']"
913,0,"['فی', 'الحال', 'تو', 'لطیفہ', 'ایک', 'ڈیزل', 'ہے', 'باقی', 'سب', 'ہیچ', 'ہے', 'آج', 'کل']"
914,0,"['اسلام', 'آباد', 'خورشید', 'شاہ', 'کے', 'بیان', 'پرانھیں', 'وضاحت', 'کا', 'موقع', 'دیا', 'جانا', 'چاہیے', 'حافظ', 'طاہر', 'اشرفی']"
915,0,"['سرجی', 'آئی', 'فون', 'تے', 'نیٹ', 'سلو', 'ای', 'بڑا', 'اے', 'سم', 'تے', 'اک', 'حوالہ', 'کڈ', 'لیا', 'اے', 'لنک', 'سینڈ', 'کرنا', 'واں', 'چیکنگ', 'پا', 'لوو']"
916,0,"['کراچی', 'عاشورہ', 'محرم', 'پر', 'عزادارن', 'کوہرممکن', 'سہولیات', 'فراہم', 'کی', 'جائیں', 'رکن', 'قومی', 'اسمبلی', 'محبوب', 'عالم']"
917,0,"['شہید', 'پاکستان', 'عبد', 'القادر', 'ملا', 'بھی', 'پروفیسر', 'غلام', 'اعظم', 'کے', 'ساتھی', 'تھے', 'ملک', 'کا', 'مشرقی', 'بازو', 'کاٹنے', 'کی', 'بھارتی', 'سازش', 'کا', 'مقابلہ']"
918,0,"['سن', 'رھا', 'ھے', 'تو', 'دیکھ', 'رھی', 'ھو', 'ں', 'میں']"
919,0,"['رسول', 'اللہﷺ', 'کے', 'اخلاق', 'یہ', 'تھے', 'کہا', 'گر', 'کوئی', 'آدمی', 'آپ', 'کی', 'طرف', 'منہ', 'کرکے', 'بات', 'کرتاتو', 'آپ', 'اس', 'کی', 'طرف', 'متوجہ', 'ہی', 'رہتے', 'یہاں', 'تک', 'کہ', 'فارغ', 'ہوکروہی', 'آدمی', 'چہرہ', 'پھیرلیتا']"
920,0,"['متوجہ', 'ہونے', 'کے', 'لئے', 'شکریہ', 'یہ', 'میرا', 'ڈایلاگ', 'ہے']"
921,2,"['مزید', 'جاننے', 'کے', 'لئے', 'اس', 'لنک', 'پہ', 'جائیں']"
922,0,"['تنہا', 'زندگی', 'جینے', 'کا', 'بھی', 'اپنا', 'ہی', 'مزہ', 'ہے', 'نہ', 'کسی', 'کے', 'آنے', 'کی', 'خوشی', 'اور', 'نہ', 'کسی', 'کے', 'جانے', 'کا', 'غم']"
923,1,"['ہوشیار', 'خبردار', 'شھباز', 'شریف', 'کے', 'چھوٹے', 'بیٹے', 'سلمان', 'شھباز', 'کا', 'درد', 'ناک', 'و', 'دلخراش', 'سکینڈل', 'منظر', 'عام', 'پہ', 'آگیا', 'ان', 'واہیات', 'ناسور']"
924,1,"['جیو', 'نیوز', 'مسلسل', 'گھنٹے', 'تک', 'افواج', 'پاکستان', 'اور', 'آئی', 'ایس', 'آئی', 'پر', 'کیچڑ', 'اچھالتا', 'رہا', 'لیکن', 'پیمرا', 'کا', 'چئیرمین', 'اور', 'سارا']"
925,1,"['لاہور', 'بادامی', 'باغ', 'سے', 'مردہ', 'جانوروں', 'کا', 'گوشت', 'پکڑا', 'گیا', 'دو', 'افراد', 'گرفتارلاہورتاندلیانوالہ', 'نیوز', 'سے', 'لاہور', 'میں', 'مردہ']"
926,0,"['دریا', 'کی', 'طرح', 'خاموش', 'نہ', 'تھاجن', 'کو', 'بلا', 'کا', 'چاہتا', 'تھاان', 'ہی', 'کے', 'طعنے', 'بھی', 'سنتا', 'تھادنیا', 'نے', 'اسے', 'کچھ', 'نہ', 'دیا']"
927,0,"['بہرحال', 'حقیقت', 'پتا', 'ہے', 'مجھے', 'جاری', 'رکھیں']"
928,1,"['ایسے', 'بنے', 'گا', 'نیا', 'پاکستان', 'اور', 'ملک', 'کے', 'نام', 'نہاد', 'وارثوں', 'خوش', 'ہو']"
929,0,"['لاہور', 'ہمارے', 'دور', 'حکومت', 'میں', 'ادویات', 'بھی', 'مفت', 'ملتی', 'تھیں', 'چودھری', 'پرویز', 'الہی']"
930,0,"['محمد', 'ﷺ', 'نے', 'فرمایا', 'جسکا', 'مفہوم', 'ہے', 'اگر', 'میرے', 'بعد', 'کوئی', 'نبی', 'ہوتے', 'تو', 'وہ', 'عمر', 'ہوتے', 'سیدنا', 'عمر', 'فاروق']"
931,0,"['چندے', 'سے', 'پیسٹریاں', 'خریدی', 'جائیں', 'گی']"
932,0,"['آپ', 'کس', 'چینل', 'پر', 'آتے', 'ہو', 'ٹائم', 'اور', 'چینل', 'بتا', 'دو', 'دیکھ', 'لیا', 'کرو', 'گا']"
933,0,"['وزیر', 'اعلی', 'نے', 'یقین', 'دہانی', 'کرائی', 'کہ', 'حکومت', 'جرائم', 'پر', 'قابو', 'پانے', 'کیلئے', 'تمام', 'وسائل', 'بروئے', 'کار', 'لائے', 'گی']"
934,1,"['محکمہ', 'موسمیات', 'کیمطابق', 'بحیرہ', 'عرب', 'میں', 'ہوا', 'کے', 'کم', 'دباؤ', 'میں', 'مزید', 'شدت', 'آرہی', 'ہے', 'امکان', 'ہے', 'آئندہ', 'گھنٹوں', 'میں', 'یہ', 'سمندری', 'طوفان', 'میں', 'تبدیل', 'ہوجائے', 'گا']"
935,0,"['پختگی', 'اور', 'میچورٹی', 'کی', 'ضرورت', 'جسم', 'سے', 'زیادہ', 'ذہین', 'کو', 'درکار', 'ہوا', 'کرتی', 'ہےکہ', 'جسم', 'تو', 'عمر', 'کے', 'ساتھ', 'ساتھ', 'فطری', 'انداز', 'میں']"
936,1,"['ابھی', 'چھوٹا', 'بھائی', 'صدمہ', 'میں', 'ہے', 'جلد', 'ہی', 'کوئی', 'نحوست', 'بھرا', 'فیصلہ', 'کر', 'ہی', 'لے', 'گا']"
937,1,"['کیا', 'ریلوے', 'شیخ', 'نے', 'نہیں', 'بحال', 'کی', 'تھی', 'اگر', 'لال', 'مسجد', 'اس', 'پہ', 'ڈالتے', 'ھو', 'ھو', 'اس', 'کے', 'اچھے', 'کام', 'کیوں', 'اس', 'پہ', 'نہیں', 'ڈالتے']"
938,1,"['بریکنگ', 'دھرنوں', 'پر', 'روزانہ', 'کے', 'اخراجات', 'کروڑوں', 'روپے', 'تھے', 'جس', 'کی', 'وجہ', 'سے', 'پارٹی', 'فنڈز', 'ختم', 'ہو', 'گئے']"
939,1,"['ہاں', 'تم', 'ویسے', 'ہی', 'پراسرار', 'ہے', 'اور', 'پراسرار', 'ڈائنیں', 'ہوتی', 'ہیں']"
940,1,"['دبئی', 'آسٹریلیا', 'کے', 'خلاف', 'پاکستان', 'کی', 'پہلی', 'وکٹگرگئیمحمد', 'حفیﻆ', 'بغیرکوئی', 'رن', 'بنائے', 'آؤٹ']"
941,0,"['میں', 'نے', 'ورلڈ', 'کپ', 'جیتامیں', 'نے', 'ہسپتال', 'بنایامیں', 'نے', 'سیاسی', 'پارٹی', 'بنائیمیں', 'نے', 'کنٹینر', 'سیاست', 'شروع', 'کیمیں', 'نے', 'چندہ', 'کی', 'ٹیکنالوجی', 'کو', 'بام', 'عروج', 'تک', 'پہنچایا']"
942,1,"['بریکنگ', 'کراچیایدھی', 'سنٹر', 'ڈکیتی', 'کے', 'مرکزی', 'ملزم', 'مظہرکی', 'نشاندہی', 'پر', 'پولیس', 'کے', 'چھاپے']"
943,1,"['شرمندہ', 'مت', 'کیجیے', 'جناب']"
944,1,"['جہانگیرترینخورشیدقصوریاعظم', 'سواتی', 'ہے', 'اس', 'پارٹی', 'میں', 'کیوں', 'لگتا', 'ہے', 'کہ', 'ہے', 'فقیر', 'پی', 'ٹی', 'آئی', 'مانگنا', 'تو', 'عادت', 'ہے', 'بس']"
945,0,"['اگر', 'دھرنے', 'سے', 'کچھ', 'اچھا', 'ہو', 'تو', 'کامیابی', 'ہے', 'ورنہ', 'اس', 'کا', 'کیا', 'کرنا']"
946,0,"['سستی', 'بجلی', 'عوام', 'کا', 'جائز', 'مطالبہ', 'ہے', 'نواز', 'شریف', 'اور', 'عوام', 'کو', 'ایسے', 'جائز', 'مطالبات', 'کرتے', 'رہنا', 'چاہیے', 'کیونکہ', 'سب', 'اللہ', 'کے', 'اختیار', 'میں', 'کبھی', 'تو', 'تقدیر', 'بدلے', 'گا']"
947,0,"['دہشتگردی', 'میں', 'جاں', 'بحق', 'گریڈ', 'سے', 'اوپر', 'کے', 'ملازمین', 'کے', 'اہلخانہ', 'کو', 'ایک', 'کروڑ', 'روپے', 'امداد', 'ملے', 'گی']"
948,1,"['ٹریفک', 'چوک', 'تلہ', 'گنگ', 'کا', 'نام', 'غازی', 'میاں', 'محمد', 'شہید', 'چوکجسے', 'ہم', 'بھول', 'گئے', 'تلہ', 'گنگشہر', 'کے', 'معروف', 'ترین', 'چوک', 'ٹریفک', 'چوک', 'کانام']"
949,1,"['کسی', 'روندے', 'نوں', 'ھسایا', 'ای', 'تے', 'دس', 'خاں', 'کسی', 'پکھے', 'نوں', 'رجایا', 'اع', 'تے', 'دس', 'خاں', 'راہ', 'وچ', 'پے', 'روڑے', 'نوں', 'ھٹایا', 'ای', 'تے', 'دس', 'خاں', 'کسی', 'دے', 'پھٹ', 'نوں', 'سیتا', 'ای', 'تے', 'دس', 'خاں']"
950,1,"['منافق', 'کی', 'تین', 'نشانیاں', 'ہیں', 'جب', 'بات', 'کرے', 'توجھوٹ', 'بولے', 'جب', 'وعدہ', 'کرے', 'تواس', 'کی', 'خلاف', 'ورزی', 'کرے', 'اور', 'جب', 'امانت', 'رکھوائی', 'جائے', 'تواس', 'میں', 'خیانت', 'کرے', 'بخاری']"
951,1,"['احتجاج', 'احتجاج', 'احتجاج', 'مہاجر', 'قوم', 'اپنی', 'نسلوں', 'کی', 'بقا', 'کیلئے', 'گھروں', 'سے', 'باہر', 'نکلیں', 'کلیم', 'الطافی', '~']"
952,1,"['لفظ', 'مہاجر', 'کی', 'توہین', 'کرنے', 'پر', 'خورشید', 'شاہ', 'سمیت', 'پیپلز', 'پارٹی', 'کے', 'رہنما', 'رسوا', 'ہوں', 'گے', 'ندیم', 'احسان']"
953,1,"['ہر', 'کسی', 'کو', 'اپنے', 'جان', 'کا', 'ابھیمان', 'تو', 'ہوتا', 'ہے', 'پرنتو', 'اپنے', 'ابھیمان', 'کا', 'جان', 'نہیں', 'ہوتا']"
954,1,"['مگر', 'ہم', 'بیان', 'ہوں', 'کیسے', 'رسوائیوں', 'سے', 'ڈرتا', 'ہوں', 'شاید']"
955,1,"['کینیڈا', 'کی', 'پارلیمنٹ', 'میں', 'فائرنگ', 'کی', 'ویڈیو', 'جاری', 'کینیڈا', 'کی', 'پولیس', 'نے', 'پارلیمنٹ', 'پر', 'حملے', 'کی', 'ویڈیو', 'جاری']"
956,1,"['لفظوں', 'کے', 'کچھ', 'کنکر', 'پھینکو', 'جھیل', 'سی', 'گھری', 'خاموشی', 'ھے']"
957,0,"['شب', 'وصال', 'جلدی', 'آجاوے', 'گی', 'اگر', 'تو', 'کسی', 'ہور', 'ہانڈی', 'پر', 'توجہ', 'مرکوز', 'کرلے', 'گھر', 'والوں', 'کو', 'پتا', 'تو', 'چلے', 'منڈا', 'جوان', 'ہو', 'گوا']"
958,0,"['جب', 'آپ', 'نے', 'خان', 'کو', 'چھوڑ', 'دیا', 'تو', 'بحث', 'کا', 'فائدہ', 'نہیں']"
959,1,"['سنا', 'ہے', 'دھرنے', 'میں', 'سب', 'کچھ', 'مل', 'رہا', 'ہے', 'کیا', 'کوئ', 'چرسی', 'ھے']"
960,1,"['بریکنگ', 'دھرنوں', 'نے', 'تحریک', 'انصاف', 'اور', 'عوامی', 'تحریک', 'کو', 'کنگال', 'کر', 'دیابریکنگ', 'دونوں', 'پارٹیاں', 'پہلی', 'بار', 'مالی', 'بحران', 'کا', 'شکار', 'ہو', 'گئیں']"
961,1,"['پاکستان', 'ٹیم', 'کی', 'گھٹیا', 'کارکادی', 'دیکھ', 'کر', 'ایک', 'شیر', 'یاد', 'ایا', 'شرم', 'تم', 'کو', 'مگر', 'نھیں', 'اتی']"
962,1,"['چوک', 'میں', 'مانگنے', 'والے', 'فقیروں', 'کی', 'جگہ', 'پی', 'ٹی', 'آئی', 'اپنے', 'ورکرز', 'کو', 'کام', 'پر', 'بھیجے', 'گی']"
963,1,"['لعنت', 'ہے', 'ایسے', 'نظام', 'پر', 'جس', 'میں', 'ٹیکسی', 'چلانے', 'کے', 'لیے', 'گریجوئیٹ', 'ہونا', 'ضروری', 'ہے', 'مگرملک', 'چلانے', 'کے', 'لیے', 'یہ', 'شرط', 'پارلیامنٹ', 'نے', 'ختم', 'کر', 'دی', 'ہے']"
964,1,"['اسپیکر', 'کے', 'سامنے', 'ذاتی', 'طور', 'پر', 'پیش', 'ہو', 'کے', 'تصدیق', 'کرنا', 'ضروری', 'ہے', 'ابھی', 'ہوائی', 'استیفے', 'ہیں', 'اور', 'زبردستی', 'کے', 'بھی']"
965,1,"['قادری', 'تو', 'کشتیاں', 'جلاکر', 'آیاتہاکشتیاں', 'ہی', 'جلائیں', 'گہر', 'اورسامان', 'تو', 'نہیں', 'جلایا', 'نا']"
966,1,"['ہنہ', 'کوتاہیوں', 'سے', 'سبق', 'فرشتے', 'غلطیاں', 'نہیں', 'کرتے', 'کنٹینرخان']"
967,1,"['مجھ', 'پر', 'حملے', 'ہورہے', 'ہیں', 'بتایا', 'جائے', 'میرا', 'گناہ', 'کیا', 'ہے', 'مولانا', 'فضل', 'الرحمان']"
968,0,"['آپکی', 'ٹوئیٹس', 'کے', 'کیا', 'کہنے', 'ماشا', 'اللہ', 'اللہ', 'پاک', 'آپ', 'کو', 'ڈھیروں', 'اجر', 'عطا', 'فرمائے', 'آمین']"
969,1,"['ان', 'کا', 'کام', 'ہی', 'لوٹنا', 'ہے']"
970,0,"['عوامی', 'تحریک', 'کے', 'چیئرمین', 'ڈاکٹر', 'طاہر', 'القادری', 'نے', 'شاہراہ', 'دستور', 'پر', 'روزہ', 'جاری', 'دھرنا', 'ختم', 'کر', 'کے', 'جہاں', 'حکومت', 'کو', 'ریلیف', 'دیا']"
971,1,"['دبئی', 'آسٹریلیا', 'کی', 'مزاحمت', 'جاری', 'میچ', 'کے', 'آخری', 'سیشن', 'میں', 'پاکستان', 'کو', 'دو', 'وکٹوں', 'کی', 'ضرورت', 'تازہ', 'ترین', 'اسکور', 'پر']"
972,1,"['میٹرو', 'بس', 'منصوبہ', 'ایک', 'ارب', 'کروڑ', 'لاکھ', 'روپے', 'سالانہ', 'خسارے', 'میں', 'چل', 'رہا', 'ہے', 'دستاویز']"
973,0,"['لاہور', 'انڈر', 'ٹیم', 'کا', 'اعلان', 'سعود', 'سکیل', 'کپتان', 'برقرار']"
974,0,"['بہت', 'بہت', 'شکریہ', 'خیر', 'مبارک', 'آپکو', 'بھی', 'مبارک', 'ہو']"
975,1,"['نقصان', 'تھوڑا', 'ہوا', 'اس', 'غریبکا', 'جمع', 'پونجی', 'بھی', 'گئی', 'کاروبا', 'بھی', 'تباہ', 'ہوااورہاتھ', 'بھی', 'کچھ', 'نہیں', 'آیا', 'کہتے', 'تھے', 'حکومت', 'ملے', 'گی']"
976,1,"['چیرمین', 'تحریک', 'انصاف', 'عمران', 'خان', 'کا', 'کہنا', 'ہے', 'کہ', 'محرم', 'الحرام', 'آنے', 'کے', 'باوجود', 'ہم', 'اسلام', 'آباد', 'سے', 'نہیں', 'جائیں', 'گے', 'جب', 'کہ', 'محرم']"
977,1,"['پاکستانی', 'فورسز', 'کی', 'جانب', 'سے', 'کوہستان', 'مری', 'کے', 'مختلف', 'علاقوں', 'میں', 'عام', 'بلوچ', 'آبادی', 'کو', 'نشانہ', 'بنایا', 'اور', 'معصوم', 'بلوچوں', 'پر', 'فضائی']"
978,2,"['علامہ', 'مشرقی', 'سے', 'طاہر', 'القادری', 'تک', 'کا', 'سفر', 'یاد', 'ہے']"
979,1,"['سارے', 'پاکستا', 'کو', 'پتا', 'ھے', 'دونوں', 'بڑی', 'پارٹیاں', 'مل', 'کر', 'کس', 'طرح', 'پاکستان', 'پر', 'زبردستی', 'قابض', 'ھیں', 'اب', 'پولیس', 'عوام', 'کے', 'حقوق', 'صلب', 'جرتی', 'ھے', 'پیمرانیپرانادرا', 'نو', 'میرٹ']"
980,1,"['سیالکوٹ', 'ہندوستانی', 'فورسز', 'کی', 'بلا', 'اشتعال', 'فائرنگ', 'پاکستان', 'کے', 'صوبہ', 'پنجاب', 'کے', 'شہر', 'سیالکوٹ', 'کی', 'ورکنگ']"
981,1,"['اسلام', 'آباد', 'ملزم', 'کا', 'ایک', 'ساتھی', 'فرار', 'ہوگیا', 'کسی', 'کارکن', 'پر', 'حملہ', 'ہوا', 'تو', 'شدید', 'ردعمل', 'ہو', 'گارشید', 'گوڈیل']"
982,1,"['جو', 'کے', 'لوگ', 'گالی', 'گلوچ', 'کر', 'رہے', 'ہیں', 'ان', 'کو', 'اگست', 'کی', 'رات', 'کو', 'یاد', 'رکھنا', 'چاہیے', 'اپنے', 'لیڈر', 'کو', 'چھوڑ', 'کر', 'بھاگ', 'گے', 'تھے']"
983,0,"['انشا', 'اللہ', 'لیکن', 'اب', 'وقت', 'ہے', 'کہ', 'کوئی', 'سیاسی', 'بلنڈر', 'نا', 'کیا', 'جائے', 'جوش', 'کے', 'بجائے', 'ہوش', 'سے', 'کام', 'لیا', 'جائے']"
984,0,"['دنیا', 'کے', 'ایک', 'بہترین', 'مسلم', 'خلیفہ', 'کی', 'اپنے', 'بچوں', 'کو', 'نصیحت', 'مولانا', 'طارق', 'جمیل', 'صاحب']"
985,0,"['تہذیب', 'سکھاتی', 'ہے', 'جینے', 'کا', 'سلیقہتعلیم', 'سے', 'جاہل', 'کی', 'جہالت', 'نہیں', 'جاتی', 'کچھ', 'دوغلے', 'لوگوں', 'کے', 'نام']"
986,0,"['مہاجر', 'اپنے', 'حصے', 'کا', 'پاکستان', 'ساتھ', 'لیکر', 'آئے', 'تھے', 'خواجہ', 'اظہار', 'الحسن', 'العجب']"
987,0,"['پاکستان', 'کو', 'میچ', 'جتنے', 'کیلے', 'تین', 'ویکٹس', 'کی', 'ضرورت', 'میچ', 'ہاتھ', 'میں', 'ہے', 'ابھی', 'بھی']"
988,0,"['پاکستان', 'کا', 'معاشی', 'حب', 'کراچی', 'ہے', 'خالد', 'مقبول', 'صدیقی']"
989,0,"['نئے', 'صوبے', 'کا', 'قیام', 'انتظامی', 'بنیادوں', 'پہ', 'ہونا', 'چاہیئے', 'لسانی', 'بنیادوں', 'پہ', 'نہیں']"
990,1,"['انشاء', 'جی', 'اٹھو', 'اب', 'کوچ', 'کرو', 'اس', 'شہر', 'میں', 'جی', 'کو', 'لگانا', 'کیا', 'انشاء', 'جی', 'اٹھو', 'اب', 'کوچ', 'کرو', 'اس', 'شہر', 'میں', 'جی', 'کو', 'لگانا', 'کی']"
